TransYearMonth,TransDate,Branch,Department,Visit,Sales
202007,2020-07-08,006,Dept2,548,98091.2
201802,2018-02-03,009,Dept2,254,47460
202003,2020-03-05,010,Dept1,111,78885.5
201902,2019-02-15,019,Dept1,111,57696.5
201906,2019-06-13,017,Dept1,68,44189
202002,2020-02-27,021,Dept2,1094,345617.2
201902,2019-02-07,019,Dept2,170,85148.15
202008,2020-08-03,012,Dept2,369,54222.9
201911,2019-11-19,017,Dept1,50,24397
201911,2019-11-28,004,Dept1,351,170168.4
201910,2019-10-02,019,Dept1,95,58845
202006,2020-06-20,010,Dept1,166,97217.8
201905,2019-05-30,004,Dept1,210,126340.1
201908,2019-08-24,005,Dept1,188,92480.11
202008,2020-08-30,019,Dept2,881,96043.5
201803,2018-03-20,014,Dept1,119,92516.04
202007,2020-07-29,021,Dept2,835,235907.7
201901,2019-01-12,017,Dept1,80,46821.5
201801,2018-01-26,002,Dept2,242,68778.25
201903,2019-03-09,012,Dept1,101,66252.48
201807,2018-07-23,002,Dept1,230,132161.45
202007,2020-07-30,003,Dept2,358,69609.2
201912,2019-12-10,015,Dept1,108,57527.5
201904,2019-04-08,012,Dept1,103,63097.32
201810,2018-10-31,005,Dept2,502,71683.82
201807,2018-07-05,007,Dept2,245,70680.75
202006,2020-06-30,008,Dept1,77,39611.1
201808,2018-08-05,014,Dept1,203,124141.5
201912,2019-12-28,010,Dept2,464,95038.95
201811,2018-11-09,005,Dept2,463,129001.3
201905,2019-05-16,004,Dept1,206,145326
201901,2019-01-09,016,Dept2,338,86871.75
201803,2018-03-28,009,Dept2,139,29440.75
201902,2019-02-23,004,Dept2,791,196763.57
201907,2019-07-28,012,Dept1,184,94140.64
201805,2018-05-29,014,Dept1,212,137644.34
201912,2019-12-02,008,Dept2,180,52962.3
201909,2019-09-11,013,Dept2,159,22394.9
201812,2018-12-08,012,Dept1,70,39197.5
202002,2020-02-26,003,Dept2,407,68594.3
202001,2020-01-14,019,Dept2,246,42821.65
201805,2018-05-21,009,Dept2,108,34807.25
202008,2020-08-08,021,Dept1,395,243125.25
201806,2018-06-18,016,Dept1,151,68619.75
201907,2019-07-26,003,Dept2,461,97524.37
201908,2019-08-14,009,Dept2,146,33441.25
201902,2019-02-01,015,Dept2,262,56320.25
202009,2020-09-27,003,Dept2,405,51088.25
202001,2020-01-18,010,Dept1,126,83821
201810,2018-10-25,014,Dept1,113,88189.75
201803,2018-03-14,005,Dept2,304,66689.5
202009,2020-09-28,021,Dept2,892,127470.7
201908,2019-08-30,014,Dept2,481,107317.27
201808,2018-08-11,005,Dept2,613,116480.39
201912,2019-12-08,004,Dept2,1151,365786.39
201812,2018-12-28,006,Dept2,1176,482159.68
201806,2018-06-04,013,Dept2,78,10104
202008,2020-08-28,008,Dept1,88,41480
201902,2019-02-09,008,Dept1,97,73314.5
201802,2018-02-09,018,Dept1,133,61731.75
201909,2019-09-13,002,Dept1,170,83511.87
201812,2018-12-06,003,Dept2,409,70187.85
202005,2020-05-28,016,Dept2,261,78731.35
202002,2020-02-14,017,Dept2,370,46289
202006,2020-06-24,019,Dept2,408,46303.6
201911,2019-11-13,006,Dept2,502,108816.21
202002,2020-02-28,012,Dept1,101,57671.2
201801,2018-01-06,016,Dept1,162,101224.12
201901,2019-01-07,007,Dept1,85,44510.26
201908,2019-08-22,014,Dept1,115,61589.89
201902,2019-02-17,008,Dept2,371,93690.68
201807,2018-07-11,016,Dept1,183,96837
201905,2019-05-24,008,Dept1,72,43976.04
201905,2019-05-06,008,Dept1,136,78346.5
201904,2019-04-02,003,Dept2,618,117681.48
201802,2018-02-28,013,Dept1,25,13704.5
201902,2019-02-25,015,Dept1,50,31064.55
202008,2020-08-09,003,Dept1,183,83991
202007,2020-07-28,012,Dept1,114,63708.4
201807,2018-07-25,013,Dept2,87,19660.5
201805,2018-05-19,018,Dept1,151,99294
201804,2018-04-06,017,Dept1,150,120168
201808,2018-08-03,005,Dept1,94,58037
202009,2020-09-05,006,Dept2,1080,203184.5
201910,2019-10-04,015,Dept1,99,60684.24
201804,2018-04-20,012,Dept2,239,55107.75
201904,2019-04-26,003,Dept1,133,95463.5
201803,2018-03-22,018,Dept1,128,80059.5
202007,2020-07-02,017,Dept1,130,70545.5
202007,2020-07-10,017,Dept2,437,44984.95
201905,2019-05-14,015,Dept2,226,36816.3
201805,2018-05-27,005,Dept2,542,94063.5
202008,2020-08-18,010,Dept1,80,46096.5
202009,2020-09-13,006,Dept1,480,235305.8
201812,2018-12-14,003,Dept1,115,62001.5
201801,2018-01-24,013,Dept2,99,18176
201901,2019-01-18,006,Dept2,748,202355.16
201809,2018-09-15,002,Dept1,312,199839.81
201803,2018-03-30,018,Dept2,772,120347.55
201808,2018-08-19,018,Dept1,151,96507.5
201906,2019-06-19,006,Dept2,513,225612.42
201907,2019-07-05,008,Dept2,186,37092.73
201811,2018-11-23,009,Dept2,144,33965.8
201906,2019-06-27,006,Dept1,512,274347.53
201910,2019-10-22,010,Dept2,341,64118.45
201903,2019-03-26,010,Dept2,530,104348.6
201802,2018-02-01,005,Dept2,406,69221.5
201910,2019-10-30,010,Dept1,109,60694
201811,2018-11-15,014,Dept1,107,68044.5
201903,2019-03-15,003,Dept2,499,77043.5
201906,2019-06-01,003,Dept1,171,95575
202001,2020-01-08,008,Dept1,54,22907.5
201907,2019-07-11,010,Dept2,401,70550
201909,2019-09-14,020,Dept1,178,104853
201809,2018-09-10,005,Dept1,136,84347.5
201805,2018-05-24,002,Dept2,265,101909.93
201812,2018-12-25,004,Dept1,190,122114
202008,2020-08-15,017,Dept1,110,53088.4
201908,2019-08-11,013,Dept1,143,65531
201910,2019-10-17,017,Dept2,281,40103.65
201806,2018-06-09,009,Dept1,121,65840.4
201905,2019-05-11,012,Dept2,581,96664.5
202001,2020-01-29,017,Dept1,84,49710
202004,2020-04-07,002,Dept1,12,8375.5
202006,2020-06-27,003,Dept1,155,83512.5
202002,2020-02-25,008,Dept2,202,41968.3
201903,2019-03-21,017,Dept2,151,31931.5
201812,2018-12-01,004,Dept2,724,221361.31
201808,2018-08-30,007,Dept1,99,68301.2
202008,2020-08-04,019,Dept2,302,30262.8
201804,2018-04-09,010,Dept1,101,58332
201912,2019-12-05,003,Dept2,431,66446.15
201807,2018-07-28,014,Dept2,707,191203.8
201903,2019-03-04,004,Dept2,437,104503.75
201907,2019-07-29,019,Dept1,207,117554.01
201801,2018-01-19,009,Dept1,41,25187
201802,2018-02-04,002,Dept2,486,145902.15
201807,2018-07-20,009,Dept1,32,18558.5
201812,2018-12-17,019,Dept2,254,45935.24
201902,2019-02-06,012,Dept2,233,55728.42
201912,2019-12-04,021,Dept2,1105,153453.25
201808,2018-08-16,002,Dept2,404,200580.5
201806,2018-06-01,009,Dept2,95,23688.65
202007,2020-07-31,008,Dept2,284,51042.15
201907,2019-07-02,012,Dept1,106,49733.61
202003,2020-03-12,006,Dept2,444,118656.51
201907,2019-07-16,017,Dept2,471,68909.95
201912,2019-12-19,006,Dept1,313,167356.25
202002,2020-02-17,015,Dept1,125,46537
201805,2018-05-06,007,Dept1,159,114866.5
201901,2019-01-29,019,Dept2,171,40748.5
201911,2019-11-02,019,Dept2,629,99449.29
201902,2019-02-14,012,Dept1,55,35212
202006,2020-06-13,006,Dept2,1326,327245.35
201903,2019-03-12,019,Dept1,51,30916.5
201807,2018-07-01,002,Dept1,276,161589.06
201909,2019-09-10,018,Dept2,449,56789.5
201809,2018-09-18,018,Dept2,439,83761.5
201804,2018-04-23,015,Dept2,179,42054
201904,2019-04-23,004,Dept1,184,124308.5
201811,2018-11-20,013,Dept1,36,19522.6
201803,2018-03-27,002,Dept2,271,93374.11
201810,2018-10-22,016,Dept2,263,79529.3
202007,2020-07-21,010,Dept2,410,56305.55
201812,2018-12-09,019,Dept1,112,89022.25
202001,2020-01-11,012,Dept2,661,76937.85
201806,2018-06-17,014,Dept2,656,177216.75
201905,2019-05-21,012,Dept2,167,47362.85
201909,2019-09-18,005,Dept1,78,65858
202002,2020-02-03,010,Dept2,713,90262.6
201911,2019-11-10,004,Dept1,362,193583.47
201909,2019-09-29,004,Dept2,1076,223201.88
201801,2018-01-11,014,Dept2,422,104498.67
201803,2018-03-13,007,Dept1,87,67492.05
201804,2018-04-15,008,Dept1,100,57644.5
202006,2020-06-02,007,Dept1,102,46792
201904,2019-04-15,004,Dept2,692,347401.25
201801,2018-01-27,009,Dept2,279,67703
201904,2019-04-07,019,Dept1,175,104248.7
201802,2018-02-18,007,Dept1,132,112577.34
202006,2020-06-28,021,Dept1,657,346933.6
201802,2018-02-12,015,Dept1,38,21678.5
201805,2018-05-08,008,Dept2,154,60454.75
202007,2020-07-29,007,Dept1,64,33286
201806,2018-06-07,006,Dept2,438,182401
201912,2019-12-21,009,Dept2,365,72041.52
201910,2019-10-31,005,Dept1,133,87891.6
201905,2019-05-03,005,Dept1,91,75149.63
202008,2020-08-17,018,Dept2,306,30756.6
201904,2019-04-09,016,Dept2,291,70335.5
201803,2018-03-11,008,Dept2,333,67783.9
202001,2020-01-19,005,Dept1,152,92448
201907,2019-07-27,016,Dept2,418,130391.18
202009,2020-09-08,013,Dept2,173,27983.5
202008,2020-08-02,016,Dept1,206,101358.35
201910,2019-10-15,018,Dept1,109,44978.5
201903,2019-03-31,005,Dept2,946,182503.86
201901,2019-01-08,012,Dept1,95,71105.5
201912,2019-12-29,014,Dept1,444,225478.7
202006,2020-06-11,009,Dept1,43,23811
202002,2020-02-09,002,Dept2,445,152866.58
201811,2018-11-28,004,Dept2,482,112664.25
202003,2020-03-06,014,Dept2,497,149092.75
201801,2018-01-03,003,Dept1,106,51981.16
202005,2020-05-23,003,Dept2,377,63912.88
201910,2019-10-23,005,Dept2,724,95510.04
202002,2020-02-08,020,Dept2,1531,135281.8
201906,2019-06-22,013,Dept1,110,70916.5
201803,2018-03-21,010,Dept2,306,93773.75
201808,2018-08-06,010,Dept2,374,97176.25
201903,2019-03-23,018,Dept1,136,74891
201907,2019-07-10,005,Dept2,539,99100.5
201810,2018-10-20,019,Dept1,146,87118.78
201806,2018-06-25,003,Dept1,113,65066.5
202005,2020-05-22,021,Dept2,1054,427343.75
201805,2018-05-30,010,Dept2,334,66125.25
201807,2018-07-22,006,Dept2,1061,333723.29
201805,2018-05-16,015,Dept1,57,51629.5
202008,2020-08-25,005,Dept1,91,40499
202009,2020-09-16,013,Dept1,33,14675
202007,2020-07-15,002,Dept2,325,68158.35
201809,2018-09-20,017,Dept1,54,37191.5
201810,2018-10-12,004,Dept2,463,73036.85
201807,2018-07-04,003,Dept1,270,146249.28
201812,2018-12-07,016,Dept2,236,71186.4
201802,2018-02-20,008,Dept2,193,36333.25
202001,2020-01-27,018,Dept2,1017,84637.8
201812,2018-12-15,016,Dept1,289,169283
202007,2020-07-16,020,Dept2,470,43810.95
201908,2019-08-03,004,Dept2,834,144246.69
201907,2019-07-18,018,Dept1,100,49431.6
201808,2018-08-24,015,Dept1,51,29886.5
202002,2020-02-27,007,Dept1,95,51530.5
201909,2019-09-12,017,Dept1,54,35347.8
201801,2018-01-25,006,Dept1,185,119323.8
201804,2018-04-17,007,Dept2,224,97770.39
201801,2018-01-17,006,Dept2,554,124416.75
201906,2019-06-14,013,Dept2,86,25810.75
201903,2019-03-10,016,Dept2,520,138149.01
202007,2020-07-08,020,Dept1,131,56748
202006,2020-06-19,014,Dept2,630,91544.35
202007,2020-07-07,002,Dept1,180,114382
201901,2019-01-13,013,Dept2,275,39146.28
201911,2019-11-18,013,Dept2,117,14779.1
201901,2019-01-31,016,Dept1,142,93091
201810,2018-10-04,004,Dept1,165,100521.9
202003,2020-03-14,009,Dept1,76,69026.04
201803,2018-03-03,015,Dept1,109,57829
201809,2018-09-08,002,Dept2,398,120065.16
202001,2020-01-09,015,Dept1,76,36240.93
201903,2019-03-06,003,Dept1,177,103868.25
201904,2019-04-13,003,Dept1,149,76913
201906,2019-06-10,006,Dept1,241,173091
202008,2020-08-13,010,Dept2,286,40467
201908,2019-08-05,007,Dept2,223,58450
202001,2020-01-17,006,Dept1,260,169672.89
201810,2018-10-24,002,Dept1,126,82843.82
201908,2019-08-31,002,Dept2,570,207222.38
201903,2019-03-25,006,Dept2,547,121391.14
202008,2020-08-08,015,Dept1,76,45833
201801,2018-01-23,005,Dept2,260,59975
201903,2019-03-16,015,Dept2,358,102434.95
201910,2019-10-29,006,Dept1,242,141876.53
201801,2018-01-31,005,Dept1,69,36128.5
201812,2018-12-13,015,Dept1,86,48232.78
202009,2020-09-14,010,Dept1,76,38048
201906,2019-06-02,015,Dept1,146,76972
201805,2018-05-10,016,Dept1,96,69460.5
201812,2018-12-05,015,Dept2,582,131101.25
201910,2019-10-04,021,Dept1,872,436744.3
201911,2019-11-12,010,Dept2,264,57213.5
202006,2020-06-17,017,Dept2,386,46461.5
201912,2019-12-23,017,Dept1,90,48974
201904,2019-04-19,008,Dept2,199,54668.73
201903,2019-03-08,008,Dept1,69,54750.5
201906,2019-06-20,010,Dept2,339,105791
201806,2018-06-13,018,Dept1,71,42481.5
201909,2019-09-25,008,Dept1,92,57672
201803,2018-03-01,016,Dept1,238,134402.25
201910,2019-10-03,003,Dept1,173,78624.51
201808,2018-08-04,013,Dept1,64,38341.5
201805,2018-05-28,013,Dept2,99,19949.5
201812,2018-12-27,010,Dept2,452,112405
201907,2019-07-12,006,Dept2,709,147949.02
202002,2020-02-21,019,Dept2,460,74234.2
201904,2019-04-11,008,Dept1,134,97302.5
201811,2018-11-30,007,Dept2,342,80614.81
201902,2019-02-02,003,Dept2,386,83899
201809,2018-09-03,018,Dept2,738,84381.01
201808,2018-08-12,013,Dept2,216,35578.6
201810,2018-10-02,007,Dept1,75,55999.5
201908,2019-08-30,020,Dept2,665,96549.12
202003,2020-03-08,017,Dept2,328,55780
201907,2019-07-25,015,Dept2,200,35226.5
201904,2019-04-27,015,Dept1,175,121769.5
201902,2019-02-26,003,Dept1,111,64684.63
201911,2019-11-06,008,Dept2,171,48327.35
201905,2019-05-15,003,Dept2,342,59833.65
201809,2018-09-14,014,Dept1,128,85452.26
201806,2018-06-05,005,Dept2,353,58518.25
201909,2019-09-14,014,Dept1,297,171154.24
202009,2020-09-06,010,Dept2,630,90080.6
202007,2020-07-27,004,Dept1,381,196993.55
201811,2018-11-16,002,Dept1,135,79481.99
201804,2018-04-19,004,Dept2,357,110377.25
201912,2019-12-09,012,Dept2,490,85224.16
202009,2020-09-28,015,Dept2,221,47439.65
201810,2018-10-10,007,Dept2,184,61042.75
201807,2018-07-24,005,Dept2,333,65612.75
201904,2019-04-03,015,Dept2,248,63525.9
201912,2019-12-31,017,Dept2,565,97510.9
201909,2019-09-22,009,Dept2,378,61296.35
201906,2019-06-28,010,Dept1,181,103004.7
202002,2020-02-29,004,Dept1,482,254647.1
201812,2018-12-21,008,Dept2,236,92525.36
201910,2019-10-21,006,Dept2,503,150103.99
201801,2018-01-15,018,Dept1,84,45683
202005,2020-05-19,018,Dept2,398,72541.75
201809,2018-09-06,009,Dept2,99,24881.67
201802,2018-02-14,016,Dept1,157,116938
201908,2019-08-22,020,Dept1,109,50785.5
202008,2020-08-19,006,Dept1,163,104927.25
201901,2019-01-19,010,Dept2,563,158114.95
201908,2019-08-23,002,Dept1,270,122864.52
201808,2018-08-26,016,Dept1,266,151273.72
201803,2018-03-15,013,Dept2,78,8730.75
201803,2018-03-02,005,Dept2,378,74455
202007,2020-07-08,012,Dept2,450,60737.4
201905,2019-05-16,010,Dept1,87,40598.5
202006,2020-06-20,004,Dept1,506,284794.1
201907,2019-07-09,015,Dept1,74,34177
202001,2020-01-31,019,Dept1,171,66948
202008,2020-08-03,006,Dept2,426,88347.8
201807,2018-07-05,013,Dept2,57,10231.75
202007,2020-07-16,012,Dept1,49,28798.5
201807,2018-07-23,016,Dept1,153,76500.5
201810,2018-10-05,014,Dept2,330,107366.18
201909,2019-09-11,007,Dept2,276,62363.65
201902,2019-02-23,010,Dept2,543,116172.55
201907,2019-07-28,006,Dept1,641,309161.08
201904,2019-04-08,006,Dept1,403,232216
202005,2020-05-22,013,Dept1,16,9891.5
201808,2018-08-31,018,Dept1,172,95205.55
201808,2018-08-23,005,Dept2,456,77677.54
201906,2019-06-21,003,Dept2,433,62710.75
201810,2018-10-13,014,Dept1,323,226281.1
202008,2020-08-16,008,Dept1,100,52001.85
201906,2019-06-13,003,Dept1,232,130828.9
201910,2019-10-10,010,Dept2,547,88368.85
201910,2019-10-16,008,Dept2,146,32344.35
201805,2018-05-07,018,Dept1,65,47546.5
202003,2020-03-05,004,Dept1,303,178134
202002,2020-02-08,012,Dept1,272,96463.05
201911,2019-11-01,006,Dept2,690,179995.1
201801,2018-01-04,013,Dept2,124,33409.9
201804,2018-04-18,017,Dept1,61,51593.5
201802,2018-02-21,018,Dept1,155,89408.75
201809,2018-09-21,007,Dept2,282,75752.1
201911,2019-11-19,003,Dept1,124,70199.74
202008,2020-08-24,015,Dept2,226,43583.2
202009,2020-09-08,021,Dept1,263,146798.5
201905,2019-05-30,010,Dept1,124,72601.9
201903,2019-03-09,006,Dept1,565,375566.52
201806,2018-06-06,016,Dept1,116,83231.5
201901,2019-01-09,002,Dept2,500,146750.52
201801,2018-01-18,016,Dept1,125,82698
201901,2019-01-30,006,Dept2,604,148410.75
201907,2019-07-17,008,Dept2,252,45836.78
201910,2019-10-24,015,Dept1,74,43766.65
202001,2020-01-28,008,Dept1,76,43201
201905,2019-05-02,015,Dept2,210,51175.3
202009,2020-09-16,021,Dept2,1029,156535.6
201802,2018-02-13,005,Dept2,364,68112.69
202006,2020-06-12,019,Dept2,567,73551.8
201812,2018-12-16,006,Dept2,1113,320934.96
201912,2019-12-28,004,Dept2,975,234950.7
202002,2020-02-26,017,Dept2,223,35763.75
201912,2019-12-20,019,Dept1,130,64018.1
201903,2019-03-24,008,Dept2,414,87738.75
202003,2020-03-13,019,Dept2,418,41062.8
201803,2018-03-10,018,Dept1,161,85267.5
201812,2018-12-08,006,Dept1,404,236147.71
201908,2019-08-02,014,Dept1,182,100555.33
201810,2018-10-21,009,Dept2,363,69359.3
202007,2020-07-30,017,Dept2,220,29795.25
202009,2020-09-07,003,Dept1,97,44610.55
202009,2020-09-15,003,Dept2,489,67650.65
201811,2018-11-27,014,Dept1,131,64899.5
201805,2018-05-15,005,Dept2,416,62441.75
202001,2020-01-20,015,Dept2,208,37680.25
201801,2018-01-26,016,Dept2,230,70848.75
201911,2019-11-18,021,Dept1,315,173642.75
202001,2020-01-06,010,Dept1,137,81027
201901,2019-01-12,003,Dept1,145,88141.65
201806,2018-06-24,013,Dept2,171,36836.25
201911,2019-11-28,010,Dept1,143,71154.75
201901,2019-01-16,009,Dept1,42,17155.1
201907,2019-07-22,020,Dept2,244,36514.68
201906,2019-06-17,009,Dept1,69,41603.5
202001,2020-01-24,002,Dept1,150,89282.38
202005,2020-05-26,019,Dept1,74,42126.5
202008,2020-08-26,007,Dept2,333,56936.69
202002,2020-02-04,005,Dept2,615,66321.1
201909,2019-09-23,010,Dept1,90,42870.28
201902,2019-02-19,007,Dept1,105,72225.75
201807,2018-07-17,004,Dept1,132,72084.25
202008,2020-08-12,002,Dept1,186,96483.5
202009,2020-09-11,009,Dept2,212,33206.55
202007,2020-07-04,018,Dept2,1232,111461.15
201909,2019-09-05,015,Dept2,264,48108.2
201808,2018-08-17,017,Dept2,189,41528.14
201910,2019-10-12,002,Dept2,447,120907.95
201809,2018-09-09,010,Dept1,165,97965.5
201810,2018-10-17,003,Dept2,497,72497.25
201908,2019-08-12,006,Dept1,458,257171.29
201910,2019-10-11,020,Dept2,824,69355.35
201911,2019-11-15,009,Dept1,48,21910.5
201807,2018-07-09,019,Dept2,171,44946
201905,2019-05-04,007,Dept2,726,137528.6
201804,2018-04-12,005,Dept1,133,99859
201806,2018-06-20,019,Dept2,194,64185.75
201805,2018-05-03,012,Dept1,62,42172.09
201802,2018-02-25,012,Dept1,110,78022.06
201903,2019-03-20,002,Dept2,207,68335.93
201804,2018-04-04,018,Dept2,768,95642.5
202008,2020-08-13,020,Dept1,73,36819.9
201906,2019-06-09,014,Dept2,550,167482.75
201902,2019-02-11,007,Dept2,216,54232.76
201906,2019-06-25,009,Dept2,165,50069.5
201811,2018-11-04,015,Dept1,135,75201.33
201802,2018-02-07,017,Dept2,162,52135
201803,2018-03-06,012,Dept1,38,24457
201905,2019-05-26,007,Dept2,408,100297.7
202007,2020-07-20,005,Dept2,466,54580.1
202006,2020-06-03,012,Dept1,184,94740.12
201811,2018-11-21,006,Dept1,190,102229
202009,2020-09-03,009,Dept1,125,63434.74
201812,2018-12-30,009,Dept1,145,77568.5
202007,2020-07-12,018,Dept1,130,66048.51
201803,2018-03-24,017,Dept2,348,63616.75
202003,2020-03-17,013,Dept2,155,26950.25
202001,2020-01-23,020,Dept1,75,45837.2
201901,2019-01-24,014,Dept2,217,76753
201809,2018-09-23,015,Dept2,362,67815.5
202006,2020-06-08,013,Dept2,162,22918
202009,2020-09-19,014,Dept1,372,189278
202002,2020-02-12,018,Dept1,237,91729.55
202006,2020-06-26,016,Dept1,177,92303.15
201911,2019-11-23,014,Dept2,886,205043.41
201912,2019-12-16,013,Dept1,24,11058.4
201805,2018-05-17,017,Dept2,136,27235.75
201806,2018-06-28,004,Dept1,240,107228.75
201907,2019-07-03,007,Dept1,108,40848
201901,2019-01-05,008,Dept2,450,112625.27
202001,2020-01-10,007,Dept2,320,63279.85
201907,2019-07-21,002,Dept2,416,201040.49
201801,2018-01-16,003,Dept1,108,48791
201909,2019-09-26,013,Dept1,54,31649.52
201803,2018-03-22,015,Dept1,84,63223
201903,2019-03-07,013,Dept1,50,28764.5
201805,2018-05-01,010,Dept2,562,117183
202008,2020-08-01,013,Dept2,427,48772.85
201806,2018-06-26,006,Dept2,385,92794.75
201905,2019-05-14,018,Dept2,618,131454.55
201812,2018-12-22,013,Dept2,182,32456.6
201803,2018-03-30,015,Dept2,255,67809.1
201909,2019-09-21,012,Dept2,694,71660.92
201802,2018-02-09,015,Dept1,87,77468.83
201808,2018-08-11,008,Dept2,355,78905.05
201902,2019-02-17,005,Dept2,600,111306.73
201907,2019-07-05,005,Dept2,662,82018.5
201905,2019-05-24,005,Dept1,165,82687.72
202007,2020-07-18,007,Dept1,163,86440
201802,2018-02-01,008,Dept2,200,49473.25
201910,2019-10-04,018,Dept1,198,106754.7
201808,2018-08-19,015,Dept1,99,55194.5
201908,2019-08-22,019,Dept1,89,49399
201808,2018-08-03,008,Dept1,52,24784
201809,2018-09-02,003,Dept2,640,127666.45
201909,2019-09-07,017,Dept1,129,75181
201905,2019-05-06,005,Dept1,133,75220.5
201805,2018-05-19,015,Dept1,130,63465.5
202005,2020-05-19,021,Dept2,127,10685.5
201908,2019-08-14,004,Dept2,467,92199.42
201911,2019-11-21,016,Dept1,132,84554.6
202001,2020-01-08,005,Dept1,82,44470
201902,2019-02-09,005,Dept1,130,83312.6
202005,2020-05-18,003,Dept2,553,108189.35
201811,2018-11-15,019,Dept1,55,43849
202002,2020-02-20,002,Dept2,259,75367.5
202008,2020-08-28,005,Dept1,121,67403.5
201804,2018-04-28,002,Dept1,178,127900.92
201902,2019-02-25,018,Dept1,93,50296
202009,2020-09-21,016,Dept2,166,61814.65
201811,2018-11-02,017,Dept2,251,60666
202002,2020-02-21,020,Dept2,672,73771.1
202006,2020-06-05,010,Dept2,329,53466.65
201908,2019-08-30,019,Dept2,265,43464.72
201904,2019-04-10,013,Dept1,46,46394.73
201906,2019-06-11,016,Dept1,188,119625
201912,2019-12-08,009,Dept2,322,84956.49
201911,2019-11-07,013,Dept2,145,21225.1
201901,2019-01-26,016,Dept1,258,161850.5
201803,2018-03-14,008,Dept2,141,31950.75
201803,2018-03-08,010,Dept2,262,71717.25
201806,2018-06-12,003,Dept1,108,55806.5
201902,2019-02-01,018,Dept2,476,77501.85
201809,2018-09-07,012,Dept2,262,59615.62
202002,2020-02-06,007,Dept1,90,53151.8
201807,2018-07-19,006,Dept2,676,161478.12
201811,2018-11-23,004,Dept2,399,73042.24
201804,2018-04-14,007,Dept2,268,75844.25
201904,2019-04-18,013,Dept2,114,17001
202006,2020-06-24,014,Dept2,662,82753.2
201805,2018-05-27,008,Dept2,320,118380.9
201810,2018-10-25,019,Dept1,95,57242.83
201809,2018-09-25,017,Dept1,48,35327.15
201802,2018-02-23,010,Dept2,342,86913.5
201903,2019-03-31,007,Dept1,286,160752.8
201812,2018-12-15,014,Dept2,608,185598.3
201809,2018-09-20,015,Dept2,160,50318
201907,2019-07-10,007,Dept1,88,56792.5
201911,2019-11-08,009,Dept1,45,34678
201804,2018-04-25,018,Dept2,395,61918.5
201903,2019-03-02,009,Dept2,305,54277.41
201905,2019-05-30,020,Dept1,106,60668.79
201810,2018-10-30,003,Dept2,389,67810.84
201907,2019-07-27,014,Dept1,229,138537.97
201803,2018-03-21,012,Dept1,83,77708.5
201905,2019-05-03,007,Dept2,429,65938.79
201910,2019-10-09,002,Dept2,350,142474.7
201903,2019-03-10,014,Dept1,306,181020.25
201809,2018-09-01,019,Dept1,197,107426.88
201908,2019-08-03,006,Dept1,505,252827.4
201812,2018-12-07,014,Dept1,89,47139
201912,2019-12-11,013,Dept1,48,26277.5
201911,2019-11-29,002,Dept1,274,153799.51
201905,2019-05-16,020,Dept1,83,52842.5
201805,2018-05-16,017,Dept2,183,38387.25
201908,2019-08-25,003,Dept1,194,96551.97
202005,2020-05-17,019,Dept1,143,78051
201909,2019-09-20,008,Dept1,61,29223.2
202001,2020-01-06,020,Dept1,131,71168.11
201909,2019-09-12,015,Dept2,162,33915.1
201808,2018-08-24,017,Dept2,182,38361.25
202001,2020-01-05,002,Dept1,458,199802.72
201901,2019-01-31,014,Dept2,421,88936.75
201808,2018-08-06,012,Dept1,75,38271.5
201901,2019-01-08,010,Dept2,466,132137
201910,2019-10-10,020,Dept2,671,63094.98
202008,2020-08-02,014,Dept2,1142,191378.35
201809,2018-09-12,008,Dept1,36,18030.25
201904,2019-04-25,009,Dept1,52,42839
201810,2018-10-04,006,Dept2,522,99227.65
201905,2019-05-31,002,Dept1,291,153559.1
201806,2018-06-15,019,Dept2,336,62321.3
201905,2019-05-17,002,Dept1,205,117992.85
201804,2018-04-17,005,Dept1,67,43752
201805,2018-05-30,012,Dept1,42,36474.5
202008,2020-08-25,007,Dept2,306,48550.3
202002,2020-02-27,005,Dept2,372,54232.3
201801,2018-01-17,004,Dept1,112,72559.46
201811,2018-11-10,003,Dept2,413,95074.94
201904,2019-04-17,009,Dept2,113,27064.75
201904,2019-04-09,014,Dept1,150,91712.25
202003,2020-03-06,016,Dept1,112,58883
202001,2020-01-19,007,Dept2,511,105148.36
201806,2018-06-07,004,Dept1,101,68490.25
201910,2019-10-23,007,Dept1,118,61485.33
201908,2019-08-17,003,Dept2,442,75004.92
202003,2020-03-20,013,Dept2,121,13710
201902,2019-02-24,002,Dept2,439,114767.98
201807,2018-07-30,019,Dept2,518,116858.5
201912,2019-12-29,016,Dept2,589,212805.43
201803,2018-03-03,017,Dept2,343,69446.75
201810,2018-10-12,006,Dept1,232,145532.19
201807,2018-07-22,004,Dept1,342,187216.4
201812,2018-12-23,009,Dept1,80,35318.39
201802,2018-02-12,017,Dept2,129,69021.75
201911,2019-11-28,020,Dept1,110,65460.4
201910,2019-10-31,007,Dept2,296,41404.2
201811,2018-11-28,006,Dept1,281,189719.49
201801,2018-01-25,004,Dept2,266,58939.35
202006,2020-06-19,016,Dept1,240,155000.36
202002,2020-02-19,018,Dept1,182,79944.1
202007,2020-07-29,005,Dept2,468,80318.25
201807,2018-07-21,016,Dept1,414,221101.5
202006,2020-06-14,019,Dept2,904,152521.62
201904,2019-04-30,006,Dept2,538,147249.69
