Year,CountryCode,CountryName,AmountUSD
2007,GRL,Greenland,814519536.344766
2007,GTM,Guatemala,8721105938.77471
2007,GUM,Guam,1005000000
2007,GUY,Guyana,891598429.823664
2007,HKG,"Hong Kong SAR, China",394443817776.297
2007,HND,Honduras,6568495478.91046
2007,HRV,Croatia,23436633634.7534
2007,HTI,Haiti,779202027.818331
2007,HUN,Hungary,109005265055.346
2007,IDN,Indonesia,127226102177.005
2007,IMN,Isle of Man,
2007,IND,India,253077318576.18
2007,IRL,Ireland,218046241582.261
2007,IRN,"Iran, Islamic Rep.",100918493002.571
2007,IRQ,Iraq,40777440220.0217
2007,ISL,Iceland,7104605058.15315
2007,ISR,Israel,72404274482.1207
2007,ITA,Italy,604235833561.456
2007,JAM,Jamaica,5096320973.34878
2007,JOR,Jordan,9387588152.32722
2007,JPN,Japan,789869515555.801
2007,KAZ,Kazakhstan,51704436894.0436
2007,KEN,Kenya,7004914019.51347
2007,KGZ,Kyrgyz Republic,2012051033.99855
2007,KHM,Cambodia,5643664446.08896
2007,KIR,Kiribati,22188519.789139
2007,KNA,St. Kitts and Nevis,233020481.481481
2007,KOR,"Korea, Rep.",439918201342.083
2007,KWT,Kuwait,72698803659.3948
2007,LAO,Lao PDR,1419520000.00458
2007,LBN,Lebanon,9362810397.94361
2007,LBR,Liberia,1029244000
2007,LBY,Libya,49083636939.6483
2007,LCA,St. Lucia,457125925.925926
2007,LIE,Liechtenstein,
2007,LKA,Sri Lanka,9418774723.56612
2007,LSO,Lesotho,895709867.431232
2007,LTU,Lithuania,20011475095.7854
2007,LUX,Luxembourg,93068291814.9466
2007,LVA,Latvia,11881893037.8881
2007,MAC,"Macao SAR, China",14545850495.8997
2007,MAF,St. Martin (French part),
2007,MAR,Morocco,27325903592.3977
2007,MCO,Monaco,
2007,MDA,Moldova,2006082999.03624
2007,MDG,Madagascar,2226642766.83733
2007,MDV,Maldives,1803881343.75
2007,MEX,Mexico,289778188814.26
2007,MHL,Marshall Islands,47412900
2007,MLI,Mali,1967357221.48916
2007,MLT,Malta,10208185053.3808
2007,MMR,Myanmar,27888285.302884
2007,MNE,Montenegro,1582816862.85245
2007,MNG,Mongolia,2524671785.76775
2007,MNP,Northern Mariana Islands,627000000
2007,MOZ,Mozambique,2888448771.87958
2007,MRT,Mauritania,1506276231.53086
2007,MUS,Mauritius,4553278596.90806
2007,MWI,Malawi,1033381694.9884
2007,MYS,Malaysia,205486967651.85
2007,NAM,Namibia,4412593266.52851
2007,NCL,New Caledonia,
2007,NER,Niger,747917443.89555
2007,NGA,Nigeria,58532798127.4656
2007,NIC,Nicaragua,2454433818.46763
2007,NLD,Netherlands,582859293731.18
2007,NOR,Norway,173599638330.177
2007,NPL,Nepal,1327426848.73204
2007,NRU,Nauru,
2007,NZL,New Zealand,40159476739.9133
2007,OMN,Oman,23771131339.4018
2007,PAK,Pakistan,20137183305.7911
2007,PAN,Panama,15217763500
2007,PER,Peru,32206455736.6571
2007,PHL,Philippines,64614293674.3202
2007,PLW,Palau,86887300
2007,PNG,Papua New Guinea,
2007,POL,Poland,165466599226.851
2007,PRI,Puerto Rico,60010800000
2007,PRK,"Korea, Dem. People’s Rep.",
2007,PRT,Portugal,74466286613.7421
2007,PRY,Paraguay,7745144667.62331
2007,PSE,West Bank and Gaza,1066300000
2007,PYF,French Polynesia,
2007,QAT,Qatar,48048351648.3516
2007,ROU,Romania,43141451010.9503
2007,RUS,Russian Federation,392044033024.769
2007,RWA,Rwanda,599140697.132305
2007,SAU,Saudi Arabia,249318478985.991
2007,SDN,Sudan,10045701106.0959
2007,SEN,Senegal,2871511233.40903
2007,SGP,Singapore,385007166080.552
2007,SLB,Solomon Islands,214943805.541035
2007,SLE,Sierra Leone,336802821.452521
2007,SLV,El Salvador,4349400000
2007,SMR,San Marino,
2007,SOM,Somalia,
2007,SRB,Serbia,11781287690.2153
2007,SSD,South Sudan,
2007,STP,Sao Tome and Principe,
2007,SUR,Suriname,1589435336.97632
2007,SVK,Slovak Republic,71870520120.4489
2007,SVN,Slovenia,32524114700.2464
2007,SWE,Sweden,235410723797.124
2007,SWZ,Eswatini,1986545334.54453
2007,SXM,Sint Maarten (Dutch part),
2007,SYC,Seychelles,936671039.083136
2007,SYR,Syrian Arab Republic,15613886331.5979
2007,TCA,Turks and Caicos Islands,
2007,TCD,Chad,3844528416.3226
2007,TGO,Togo,679921647.399736
2007,THA,Thailand,181094466107.734
2007,TJK,Tajikistan,1705737109.65868
2007,TKM,Turkmenistan,4657598499.06191
2007,TLS,Timor-Leste,2871473183.11302
2007,TON,Tonga,36478254.3566186
2007,TTO,Trinidad and Tobago,
2007,TUN,Tunisia,19876619322.6159
2007,TUR,Turkey,143399934943.564
2007,TUV,Tuvalu,
2007,TZA,Tanzania,4331708455.86331
2007,UGA,Uganda,2055981499.07067
2007,UKR,Ukraine,60543960396.0396
2007,URY,Uruguay,6810249648.50241
2007,USA,United States,1660853000000
2007,UZB,Uzbekistan,8851137334.97958
2007,VCT,St. Vincent and the Grenadines,212220185.185185
2007,VEN,"Venezuela, RB",71713558453.6563
2007,VGB,British Virgin Islands,
2007,VIR,Virgin Islands,14141000000
2007,VNM,Vietnam,54591007520.8978
2007,VUT,Vanuatu,214755338.62111
2007,WSM,Samoa,161810645.208918
2007,XKX,Kosovo,748836572.679989
2007,YEM,"Yemen, Rep.",
2007,ZAF,South Africa,93339805673.6592
2007,ZMB,Zambia,4721899912.55465
2007,ZWE,Zimbabwe,1999583100
2009,ABW,Aruba,1593854748.60335
2009,AFG,Afghanistan,2823712992.37417
2009,AGO,Angola,41310593206.4512
2009,ALB,Albania,3040048284.81513
2009,AND,Andorra,
2009,ARE,United Arab Emirates,201958883594.282
2009,ARG,Argentina,65133480388.4946
2009,ARM,Armenia,1338222813.98567
2009,ASM,American Samoa,530000000
2009,ATG,Antigua and Barbuda,561623518.518518
2009,AUS,Australia,213439846856.133
2009,AUT,Austria,180907557654.904
2009,AZE,Azerbaijan,22870241353.5705
2009,BDI,Burundi,117576040.954033
2009,BEL,Belgium,335842456237.844
2009,BEN,Benin,1445827632.01728
2009,BFA,Burkina Faso,1062830722.2871
2009,BGD,Bangladesh,17359874074.1602
2009,BGR,Bulgaria,21963744934.9541
2009,BHR,Bahrain,15704787234.0426
2009,BHS,"Bahamas, The",3412900000
2009,BIH,Bosnia and Herzegovina,4405111158.46296
2009,BLR,Belarus,24865449337.6298
2009,BLZ,Belize,690190900
2009,BMU,Bermuda,2699314000
2009,BOL,Bolivia,6194300427.35043
2009,BRA,Brazil,180894503551.065
2009,BRB,Barbados,1904950000
2009,BRN,Brunei Darussalam,7811357074.10972
2009,BTN,Bhutan,565371973.730149
2009,BWA,Botswana,3573059775.54472
2009,CAF,Central African Republic,202648827.38021
2009,CAN,Canada,390676231300.849
2009,CHE,Switzerland,309906630456.759
2009,CHI,Channel Islands,
2009,CHL,Chile,63854403849.5175
2009,CHN,China,1249723531706.78
2009,CIV,Cote d'Ivoire,12346184364.3954
2009,CMR,Cameroon,5568685495.53428
2009,COD,"Congo, Dem. Rep.",5000335250.30291
2009,COG,"Congo, Rep.",6755575077.04057
2009,COL,Colombia,38170353626.9263
2009,COM,Comoros,83966816.5038732
2009,CPV,Cabo Verde,531989156.822308
2009,CRI,Costa Rica,10647949568.0975
2009,CUB,Cuba,10839000000
2009,CUW,Curaçao,
2009,CYM,Cayman Islands,
2009,CYP,Cyprus,12641150319.5332
2009,CZE,Czech Republic,120995278812.359
2009,DEU,Germany,1292081133648.24
2009,DJI,Djibouti,
2009,DMA,Dominica,147949185.185185
2009,DNK,Denmark,151388386278.423
2009,DOM,Dominican Republic,10174038563.7853
2009,DZA,Algeria,48533809676.6023
2009,ECU,Ecuador,15785663000
2009,EGY,"Egypt, Arab Rep.",47163995067.8175
2009,ERI,Eritrea,84082757.7235772
2009,ESP,Spain,339897193664.907
2009,EST,Estonia,11949641428.1745
2009,ETH,Ethiopia,
2009,FIN,Finland,91221172547.93
2009,FJI,Fiji,
2009,FRA,France,668131425395.943
2009,FRO,Faroe Islands,941819470.611278
2009,FSM,"Micronesia, Fed. Sts.",61174100
2009,GAB,Gabon,6294591627.28779
2009,GBR,United Kingdom,626295373111.076
2009,GEO,Georgia,3201993714.45675
2009,GHA,Ghana,7609396365.70131
2009,GIB,Gibraltar,
2009,GIN,Guinea,1512364199.57279
2009,GMB,Gambia,228340664.45482
2009,GNB,Guinea-Bissau,155846071.772942
2009,GNQ,Equatorial Guinea,11171995036.7048
2009,GRC,Greece,62641263962.2117
2009,GRD,Grenada,187237296.296296
2009,GRL,Greenland,777481393.049675
2009,GTM,Guatemala,9046866384.85572
2009,GUM,Guam,838000000
2009,GUY,Guyana,1008663888.20789
2009,HKG,"Hong Kong SAR, China",381291699992.26
2009,HND,Honduras,5726406453.66897
2009,HRV,Croatia,21647183146.0887
2009,HTI,Haiti,1034449701.9603
2009,HUN,Hungary,97175485824.227
2009,IDN,Indonesia,130357798591.185
2009,IMN,Isle of Man,
2009,IND,India,273751836387.128
2009,IRL,Ireland,220333632814.671
2009,IRN,"Iran, Islamic Rep.",94038986373.5181
2009,IRQ,Iraq,43994500000
2009,ISL,Iceland,6403939044.01869
2009,ISR,Israel,69148335579.6862
2009,ITA,Italy,491149624895.804
2009,JAM,Jamaica,4160817852.28817
2009,JOR,Jordan,11076727785.6135
2009,JPN,Japan,655016933828.221
2009,KAZ,Kazakhstan,48243324765.91
2009,KEN,Kenya,7416382252.55973
2009,KGZ,Kyrgyz Republic,2565386524.83096
2009,KHM,Cambodia,5119870899.20978
2009,KIR,Kiribati,20691389.7987833
2009,KNA,St. Kitts and Nevis,176575629.62963
2009,KOR,"Korea, Rep.",428867909752.297
2009,KWT,Kuwait,62977762334.9548
2009,LAO,Lao PDR,1754720000.00329
2009,LBN,Lebanon,11955419928.1592
2009,LBR,Liberia,269879600
2009,LBY,Libya,37335460710.012
2009,LCA,St. Lucia,543951851.851852
2009,LIE,Liechtenstein,
2009,LKA,Sri Lanka,8972037012.54863
2009,LSO,Lesotho,779280149.167424
2009,LTU,Lithuania,19446386016.1245
2009,LUX,Luxembourg,84283396776.8825
2009,LVA,Latvia,11149111759.7998
2009,MAC,"Macao SAR, China",16948511453.7279
2009,MAF,St. Martin (French part),
2009,MAR,Morocco,26014198657.0851
2009,MCO,Monaco,
2009,MDA,Moldova,2005630355.72838
2009,MDG,Madagascar,1912664301.47585
2009,MDV,Maldives,1712197742.1875
2009,MEX,Mexico,244407308913.309
2009,MHL,Marshall Islands,51432500
2009,MLI,Mali,2212791857.79003
2009,MLT,Malta,12599194220.6168
2009,MMR,Myanmar,37907354.2020232
2009,MNE,Montenegro,1427934148.37455
2009,MNG,Mongolia,2304668257.15766
2009,MNP,Northern Mariana Islands,312000000
2009,MOZ,Mozambique,3270182860.13308
2009,MRT,Mauritania,1499421799.64004
2009,MUS,Mauritius,4352373919.73667
2009,MWI,Malawi,1239999506.2582
2009,MYS,Malaysia,184897417534.402
2009,NAM,Namibia,4646398527.20771
2009,NCL,New Caledonia,
2009,NER,Niger,1096776844.22441
2009,NGA,Nigeria,54378278592.5211
2009,NIC,Nicaragua,2820020610.14283
2009,NLD,Netherlands,540265351486.524
2009,NOR,Norway,151524418364.264
2009,NPL,Nepal,1596506175.3286
2009,NRU,Nauru,
2009,NZL,New Zealand,34875382597.289
2009,OMN,Oman,24501950585.1756
2009,PAK,Pakistan,20843801712.9033
2009,PAN,Panama,18931148600
2009,PER,Peru,31948077816.878
2009,PHL,Philippines,54258203159.8353
2009,PLW,Palau,82764800
2009,PNG,Papua New Guinea,
2009,POL,Poland,163535784109.484
2009,PRI,Puerto Rico,60806600000
2009,PRK,"Korea, Dem. People’s Rep.",
2009,PRT,Portugal,66008082800.778
2009,PRY,Paraguay,8095869369.50587
2009,PSE,West Bank and Gaza,1133300000
2009,PYF,French Polynesia,
2009,QAT,Qatar,50009065934.0659
2009,ROU,Romania,45308070704.7519
2009,RUS,Russian Federation,341583596930.095
2009,RWA,Rwanda,631152212.821362
2009,SAU,Saudi Arabia,202056266666.667
2009,SDN,Sudan,8487453964.80556
2009,SEN,Senegal,3116968874.36167
2009,SGP,Singapore,370529804056.377
2009,SLB,Solomon Islands,234921787.709497
2009,SLE,Sierra Leone,331270804.719921
2009,SLV,El Salvador,4215800000
2009,SMR,San Marino,
2009,SOM,Somalia,
2009,SRB,Serbia,11899419359.9938
2009,SSD,South Sudan,7377262100.61477
2009,STP,Sao Tome and Principe,
2009,SUR,Suriname,1710018214.93625
2009,SVK,Slovak Republic,60135470964.1567
2009,SVN,Slovenia,28761465684.9125
2009,SWE,Sweden,190992448195.668
2009,SWZ,Eswatini,1860082478.7283
2009,SXM,Sint Maarten (Dutch part),
2009,SYC,Seychelles,915141837.926803
2009,SYR,Syrian Arab Republic,
2009,TCA,Turks and Caicos Islands,
2009,TCD,Chad,3251521899.72475
2009,TGO,Togo,1162122006.71642
2009,THA,Thailand,181530283674.291
2009,TJK,Tajikistan,1218528978.6854
2009,TKM,Turkmenistan,9517543859.64912
2009,TLS,Timor-Leste,3161294506.56494
2009,TON,Tonga,42554538.0447811
2009,TTO,Trinidad and Tobago,
2009,TUN,Tunisia,19572021032.3632
2009,TUR,Turkey,145518900907.123
2009,TUV,Tuvalu,
2009,TZA,Tanzania,5291151823.37329
2009,UGA,Uganda,3137402247.92411
2009,UKR,Ukraine,51428149707.3622
2009,URY,Uruguay,8579858658.27721
2009,USA,United States,1581996000000
2009,UZB,Uzbekistan,11677571266.7676
2009,VCT,St. Vincent and the Grenadines,192307703.703704
2009,VEN,"Venezuela, RB",59597633591.3457
2009,VGB,British Virgin Islands,
2009,VIR,Virgin Islands,10717000000
2009,VNM,Vietnam,66374595429.0185
2009,VUT,Vanuatu,299604275.028855
2009,WSM,Samoa,168680824.90163
2009,XKX,Kosovo,965407057.515977
2009,YEM,"Yemen, Rep.",
2009,ZAF,South Africa,82601712896.7165
2009,ZMB,Zambia,4483693050.07828
2009,ZWE,Zimbabwe,1882654700
2008,ABW,Aruba,1858659217.87709
2008,AFG,Afghanistan,2724291877.8378
2008,AGO,Angola,64168383679.8013
2008,ALB,Albania,3259293923.566
2008,AND,Andorra,
2008,ARE,United Arab Emirates,248808168822.328
2008,ARG,Argentina,79762958392.3012
2008,ARM,Armenia,1754799662.97283
2008,ASM,American Samoa,641000000
2008,ATG,Antigua and Barbuda,625368666.666667
2008,AUS,Australia,212503133393.017
2008,AUT,Austria,229126805331.771
2008,AZE,Azerbaijan,32133276533.593
2008,BDI,Burundi,169242773.917112
2008,BEL,Belgium,413324007616.816
2008,BEN,Benin,1630172755.88297
2008,BFA,Burkina Faso,834226578.878495
2008,BGD,Bangladesh,16181037749.5992
2008,BGR,Bulgaria,28588393658.3907
2008,BHR,Bahrain,21231382978.7234
2008,BHS,"Bahamas, The",4157100000
2008,BIH,Bosnia and Herzegovina,5131401288.19652
2008,BLR,Belarus,37027902621.7228
2008,BLZ,Belize,853628650
2008,BMU,Bermuda,
2008,BOL,Bolivia,7487864968.29366
2008,BRA,Brazil,229512905442.251
2008,BRB,Barbados,2090350000
2008,BRN,Brunei Darussalam,11269686706.1812
2008,BTN,Bhutan,613943620.532718
2008,BWA,Botswana,4999047884.10552
2008,CAF,Central African Republic,218449261.647375
2008,CAN,Canada,532575445173.383
2008,CHE,Switzerland,347370612316.499
2008,CHI,Channel Islands,
2008,CHL,Chile,74413752040.6308
2008,CHN,China,1495317001221.65
2008,CIV,Cote d'Ivoire,11413827632.7265
2008,CMR,Cameroon,7674073978.13291
2008,COD,"Congo, Dem. Rep.",7723022251.95253
2008,COG,"Congo, Rep.",8912225916.03985
2008,COL,Colombia,43858927279.6777
2008,COM,Comoros,74976008.9276862
2008,CPV,Cabo Verde,660191834.321885
2008,CRI,Costa Rica,11953067320.2941
2008,CUB,Cuba,12506400000
2008,CUW,Curaçao,
2008,CYM,Cayman Islands,
2008,CYP,Cyprus,13945071041.4531
2008,CZE,Czech Republic,149036299841.258
2008,DEU,Germany,1630773399736.34
2008,DJI,Djibouti,
2008,DMA,Dominica,156733703.703704
2008,DNK,Denmark,191436221337.361
2008,DOM,Dominican Republic,11544316168.9489
2008,DZA,Algeria,82034752098.0818
2008,ECU,Ecuador,21100364000
2008,EGY,"Egypt, Arab Rep.",53800000000
2008,ERI,Eritrea,61125203.2520325
2008,ESP,Spain,413928519115.278
2008,EST,Estonia,16161072213.2708
2008,ETH,Ethiopia,
2008,FIN,Finland,127905375714.076
2008,FJI,Fiji,
2008,FRA,France,820631316830.233
2008,FRO,Faroe Islands,1115768619.68184
2008,FSM,"Micronesia, Fed. Sts.",61340600
2008,GAB,Gabon,9646288875.32148
2008,GBR,United Kingdom,776501838235.294
2008,GEO,Georgia,3661938154.01127
2008,GHA,Ghana,7140126004.34824
2008,GIB,Gibraltar,
2008,GIN,Guinea,1507080731.84401
2008,GMB,Gambia,226068383.771021
2008,GNB,Guinea-Bissau,171639239.196142
2008,GNQ,Equatorial Guinea,17621714169.082
2008,GRC,Greece,82807605390.3618
2008,GRD,Grenada,207800814.814815
2008,GRL,Greenland,924069751.47604
2008,GTM,Guatemala,9673937485.94558
2008,GUM,Guam,973000000
2008,GUY,Guyana,1015030449.34203
2008,HKG,"Hong Kong SAR, China",424120177736.683
2008,HND,Honduras,7077615644.87973
2008,HRV,Croatia,27119322217.7174
2008,HTI,Haiti,833703543.037531
2008,HUN,Hungary,125276105913.953
2008,IDN,Indonesia,152090401421.802
2008,IMN,Isle of Man,
2008,IND,India,288902151603.701
2008,IRL,Ireland,231348890288.56
2008,IRN,"Iran, Islamic Rep.",107921993809.129
2008,IRQ,Iraq,66238928162.0152
2008,ISL,Iceland,7274936299.78658
2008,ISR,Israel,83127647714.6042
2008,ITA,Italy,644649187051.414
2008,JAM,Jamaica,5738046907.1458
2008,JOR,Jordan,12711847672.7786
2008,JPN,Japan,877807071435.137
2008,KAZ,Kazakhstan,76257057403.5405
2008,KEN,Kenya,8138887724.37561
2008,KGZ,Kyrgyz Republic,2752393737.73056
2008,KHM,Cambodia,6784981006.62708
2008,KIR,Kiribati,22129927.8644523
2008,KNA,St. Kitts and Nevis,235437481.481481
2008,KOR,"Korea, Rep.",500722791511.467
2008,KWT,Kuwait,98400297619.0476
2008,LAO,Lao PDR,1804879999.99908
2008,LBN,Lebanon,11390507868.7894
2008,LBR,Liberia,593614500
2008,LBY,Libya,63183229813.6646
2008,LCA,St. Lucia,536059259.259259
2008,LIE,Liechtenstein,
2008,LKA,Sri Lanka,10113916432.36
2008,LSO,Lesotho,935020711.276812
2008,LTU,Lithuania,27341329284.3553
2008,LUX,Luxembourg,104501398857.478
2008,LVA,Latvia,14075490425.3764
2008,MAC,"Macao SAR, China",16757397039.9372
2008,MAF,St. Martin (French part),
2008,MAR,Morocco,33064268479.9298
2008,MCO,Monaco,
2008,MDA,Moldova,2471513953.0408
2008,MDG,Madagascar,2498337012.08192
2008,MDV,Maldives,1969750757.8125
2008,MEX,Mexico,307483574130.48
2008,MHL,Marshall Islands,54012100
2008,MLI,Mali,2463814072.76779
2008,MLT,Malta,13328987842.3905
2008,MMR,Myanmar,37137771.7903695
2008,MNE,Montenegro,1796439138.71393
2008,MNG,Mongolia,3037494848.87771
2008,MNP,Northern Mariana Islands,488000000
2008,MOZ,Mozambique,3372260643.77011
2008,MRT,Mauritania,1852182568.4195
2008,MUS,Mauritius,5102134060.61969
2008,MWI,Malawi,1205568892.42806
2008,MYS,Malaysia,229658987619.162
2008,NAM,Namibia,4612895499.44318
2008,NCL,New Caledonia,
2008,NER,Niger,958023498.158686
2008,NGA,Nigeria,86517259524.5727
2008,NIC,Nicaragua,2928943381.90885
2008,NLD,Netherlands,661642009667.497
2008,NOR,Norway,212250000000
2008,NPL,Nepal,1602782686.80316
2008,NRU,Nauru,
2008,NZL,New Zealand,42706825050.9594
2008,OMN,Oman,35617685305.5917
2008,PAK,Pakistan,21059563684.6186
2008,PAN,Panama,19644078100
2008,PER,Peru,35836836528.9313
2008,PHL,Philippines,64298978846.3404
2008,PLW,Palau,94851400
2008,PNG,Papua New Guinea,
2008,POL,Poland,202086584758.426
2008,PRI,Puerto Rico,63953600000
2008,PRK,"Korea, Dem. People’s Rep.",
2008,PRT,Portugal,81550571261.1689
2008,PRY,Paraguay,9795842928.27075
2008,PSE,West Bank and Gaza,1165000000
2008,PYF,French Polynesia,
2008,QAT,Qatar,70732417582.4176
2008,ROU,Romania,56054468220.2549
2008,RUS,Russian Federation,520003701781.281
2008,RWA,Rwanda,609899959.531768
2008,SAU,Saudi Arabia,322853600000
2008,SDN,Sudan,13138471581.6668
2008,SEN,Senegal,3497613806.71466
2008,SGP,Singapore,443359389356.138
2008,SLB,Solomon Islands,269474180.100414
2008,SLE,Sierra Leone,338717766.509754
2008,SLV,El Salvador,4809800000
2008,SMR,San Marino,
2008,SOM,Somalia,
2008,SRB,Serbia,14845675522.8943
2008,SSD,South Sudan,10267297853.0101
2008,STP,Sao Tome and Principe,
2008,SUR,Suriname,2010564663.02368
2008,SVK,Slovak Republic,80305185293.6868
2008,SVN,Slovenia,36749801083.9314
2008,SWE,Sweden,256022211770.418
2008,SWZ,Eswatini,1793232363.33705
2008,SXM,Sint Maarten (Dutch part),
2008,SYC,Seychelles,980668675.717971
2008,SYR,Syrian Arab Republic,
2008,TCA,Turks and Caicos Islands,
2008,TCD,Chad,4419706425.76137
2008,TGO,Togo,1122809399.53145
2008,THA,Thailand,208095295272.459
2008,TJK,Tajikistan,1755618386.91812
2008,TKM,Turkmenistan,11056875730.4246
2008,TLS,Timor-Leste,4323475812.7631
2008,TON,Tonga,54958964.6464646
2008,TTO,Trinidad and Tobago,
2008,TUN,Tunisia,24966398831.2637
2008,TUR,Turkey,174469224106.27
2008,TUV,Tuvalu,
2008,TZA,Tanzania,5438641595.59699
2008,UGA,Uganda,3457255934.12258
2008,UKR,Ukraine,79896529465.3706
2008,URY,Uruguay,9171514628.17373
2008,USA,United States,1837055000000
2008,UZB,Uzbekistan,12165067485.593
2008,VCT,St. Vincent and the Grenadines,210168333.333333
2008,VEN,"Venezuela, RB",97382107619.1364
2008,VGB,British Virgin Islands,
2008,VIR,Virgin Islands,18412000000
2008,VNM,Vietnam,69724976613.6576
2008,VUT,Vanuatu,274566730.679277
2008,WSM,Samoa,185871562.881083
2008,XKX,Kosovo,891899809.57961
2008,YEM,"Yemen, Rep.",
2008,ZAF,South Africa,102154120031.456
2008,ZMB,Zambia,5179705635.79571
2008,ZWE,Zimbabwe,1831052800
2010,ABW,Aruba,1459217877.09497
2010,AFG,Afghanistan,2945227257.64192
2010,AGO,Angola,51572818660.8665
2010,ALB,Albania,3337095377.55781
2010,AND,Andorra,
2010,ARE,United Arab Emirates,225274880871.341
2010,ARG,Argentina,80208867995.7171
2010,ARM,Armenia,1928927462.22841
2010,ASM,American Samoa,364000000
2010,ATG,Antigua and Barbuda,523833888.888889
2010,AUS,Australia,227050118911.301
2010,AUT,Austria,200892688044.939
2010,AZE,Azerbaijan,28728665753.0833
2010,BDI,Burundi,197117152.22357
2010,BEL,Belgium,369665010360.546
2010,BEN,Benin,1658062054.16363
2010,BFA,Burkina Faso,1726555038.89743
2010,BGD,Bangladesh,18472449276.0536
2010,BGR,Bulgaria,25395559767.1585
2010,BHR,Bahrain,17880319148.9362
2010,BHS,"Bahamas, The",3528800000
2010,BIH,Bosnia and Herzegovina,5100738132.32207
2010,BLR,Belarus,29396844578.7177
2010,BLZ,Belize,813293700
2010,BMU,Bermuda,2704649000
2010,BOL,Bolivia,8093183262.78735
2010,BRA,Brazil,240006821282.401
2010,BRB,Barbados,1763300000
2010,BRN,Brunei Darussalam,9240190685.73524
2010,BTN,Bhutan,673077343.64407
2010,BWA,Botswana,5579516015.07301
2010,CAF,Central African Republic,248850643.175435
2010,CAN,Canada,469948563365.056
2010,CHE,Switzerland,373420687857.23
2010,CHI,Channel Islands,
2010,CHL,Chile,82487244655.3566
2010,CHN,China,1602475244893.14
2010,CIV,Cote d'Ivoire,12599682053.0625
2010,CMR,Cameroon,5796645109.70629
2010,COD,"Congo, Dem. Rep.",8865916412.12075
2010,COG,"Congo, Rep.",10221068210.3146
2010,COL,Colombia,46827058080.6203
2010,COM,Comoros,87433841.7802282
2010,CPV,Cabo Verde,543735621.940263
2010,CRI,Costa Rica,12363102277.6037
2010,CUB,Cuba,14519000000
2010,CUW,Curaçao,
2010,CYM,Cayman Islands,
2010,CYP,Cyprus,12835430463.5762
2010,CZE,Czech Republic,136996635817.418
2010,DEU,Germany,1443735233415.18
2010,DJI,Djibouti,
2010,DMA,Dominica,179824703.703704
2010,DNK,Denmark,162681507625.698
2010,DOM,Dominican Republic,12241025521.5365
2010,DZA,Algeria,61975405529.2663
2010,ECU,Ecuador,19402439000
2010,EGY,"Egypt, Arab Rep.",46731006458.167
2010,ERI,Eritrea,101385281.300813
2010,ESP,Spain,365338512989.242
2010,EST,Estonia,14633450062.651
2010,ETH,Ethiopia,
2010,FIN,Finland,95843300202.5742
2010,FJI,Fiji,
2010,FRA,France,707910169575.17
2010,FRO,Faroe Islands,1028893511.85079
2010,FSM,"Micronesia, Fed. Sts.",69724200
2010,GAB,Gabon,8279661163.349
2010,GBR,United Kingdom,690823962580.302
2010,GEO,Georgia,4067800482.52258
2010,GHA,Ghana,9484067085.95388
2010,GIB,Gibraltar,
2010,GIN,Guinea,2079424662.12635
2010,GMB,Gambia,226367271.169499
2010,GNB,Guinea-Bissau,126560086.577814
2010,GNQ,Equatorial Guinea,13977374277.4246
2010,GRC,Greece,66165509706.8612
2010,GRD,Grenada,183762222.222222
2010,GRL,Greenland,852403051.154851
2010,GTM,Guatemala,10667684326.793
2010,GUM,Guam,846000000
2010,GUY,Guyana,1168090286.67847
2010,HKG,"Hong Kong SAR, China",469444859187.561
2010,HND,Honduras,7197713455.38992
2010,HRV,Croatia,22516206547.8356
2010,HTI,Haiti,1016035882.27122
2010,HUN,Hungary,107133262534.414
2010,IDN,Indonesia,183480563627.394
2010,IMN,Isle of Man,
2010,IND,India,375353472834.938
2010,IRL,Ireland,228856072932.63
2010,IRN,"Iran, Islamic Rep.",118843286439.714
2010,IRQ,Iraq,54598900000
2010,ISL,Iceland,7113368298.67962
2010,ISR,Israel,81843285927.2929
2010,ITA,Italy,535264157365.615
2010,JAM,Jamaica,4136344898.66025
2010,JOR,Jordan,12769816643.1594
2010,JPN,Japan,857109901329.889
2010,KAZ,Kazakhstan,65502334498.3204
2010,KEN,Kenya,8262811548.69423
2010,KGZ,Kyrgyz Republic,2471698687.89474
2010,KHM,Cambodia,6080135276.71889
2010,KIR,Kiribati,20409924.7844432
2010,KNA,St. Kitts and Nevis,212200333.333333
2010,KOR,"Korea, Rep.",540896025382.744
2010,KWT,Kuwait,76953942777.3901
2010,LAO,Lao PDR,2522099999.99879
2010,LBN,Lebanon,13751783154.7595
2010,LBR,Liberia,382397400
2010,LBY,Libya,49055099463.2144
2010,LCA,St. Lucia,608870370.37037
2010,LIE,Liechtenstein,
2010,LKA,Sri Lanka,11091200155.6634
2010,LSO,Lesotho,941238335.245588
2010,LTU,Lithuania,24255344866.2041
2010,LUX,Luxembourg,92868058802.6023
2010,LVA,Latvia,12747568174.0994
2010,MAC,"Macao SAR, China",24689835295.2938
2010,MAF,St. Martin (French part),
2010,MAR,Morocco,30046571306.3727
2010,MCO,Monaco,
2010,MDA,Moldova,1941104508.74342
2010,MDG,Madagascar,2180222971.84143
2010,MDV,Maldives,2007435765.625
2010,MEX,Mexico,314142282684.394
2010,MHL,Marshall Islands,72884300
2010,MLI,Mali,2438724188.68633
2010,MLT,Malta,13396158940.3974
2010,MMR,Myanmar,54060671.8818696
